test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
YLR238W	YLR238W	FAR10	chrXII:614756-616193	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR239C	YLR239C	LIP2	chrXII:616333-617320	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR240W	YLR240W	VPS34	chrXII:617534-620162	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR241W	YLR241W	YLR241W	chrXII:620474-622823	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR242C	YLR242C	ARV1	chrXII:622919-623885	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR243W	YLR243W	YLR243W	chrXII:624204-625023	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR244C	YLR244C	MAP1	chrXII:625169-626333	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR245C	YLR245C	CDD1	chrXII:626503-626932	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR246W	YLR246W	ERF2	chrXII:627119-628199	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR247C	YLR247C	IRC20	chrXII:628685-633356	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR248W	YLR248W	RCK2	chrXII:634253-636086	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR249W	YLR249W	YEF3	chrXII:636781-639916	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR250W	YLR250W	SSP120	chrXII:640318-641023	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR251W	YLR251W	SYM1	chrXII:641465-642264	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR252W	YLR252W	YLR252W	chrXII:641465-642264	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR253W	YLR253W	YLR253W	chrXII:642628-644338	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR254C	YLR254C	NDL1	chrXII:644405-644975	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR255C	YLR255C	YLR255C	chrXII:645601-645955	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR256W	YLR256W	HAP1	chrXII:646416-650925	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR256W-A	YLR256W-A	YLR256W-A	chrXII:651118-652441	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR257W	YLR257W	YLR257W	chrXII:658827-659793	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR258W	YLR258W	GSY2	chrXII:660717-662835	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR259C	YLR259C	HSP60	chrXII:663285-665004	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR260W	YLR260W	LCB5	chrXII:665845-667909	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR261C	YLR261C	VPS63	chrXII:668238-668893	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR262C	YLR262C	YPT6	chrXII:668238-668893	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR262C-A	YLR262C-A	TMA7	chrXII:669469-669664	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR263W	YLR263W	RED1	chrXII:670341-672825	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR264C-A	YLR264C-A	YLR264C-A	chrXII:673829-673946	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR264W	YLR264W	RPS28B	chrXII:673132-673336	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR265C	YLR265C	NEJ1	chrXII:674428-675457	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR266C	YLR266C	PDR8	chrXII:675620-677726	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR267W	YLR267W	BOP2	chrXII:678213-679926	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR268W	YLR268W	SEC22	chrXII:680201-680846	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR269C	YLR269C	YLR269C	chrXII:680867-682240	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR270W	YLR270W	DCS1	chrXII:680867-682240	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR271W	YLR271W	YLR271W	chrXII:682738-683563	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR272C	YLR272C	YCS4	chrXII:683673-687204	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR273C	YLR273C	PIG1	chrXII:689084-691031	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR274W	YLR274W	MCM5	chrXII:691556-693884	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR275W	YLR275W	SMD2	chrXII:694379-694802	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR276C	YLR276C	DBP9	chrXII:695047-696832	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR277C	YLR277C	YSH1	chrXII:697157-699497	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR278C	YLR278C	YLR278C	chrXII:700000-704026	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR279W	YLR279W	YLR279W	chrXII:704310-704962	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR280C	YLR280C	YLR280C	chrXII:704310-704962	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR281C	YLR281C	YLR281C	chrXII:704310-704962	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR282C	YLR282C	YLR282C	chrXII:705072-706132	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR283W	YLR283W	YLR283W	chrXII:705072-706132	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR284C	YLR284C	ECI1	chrXII:706199-707042	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR285C-A	YLR285C-A	YLR285C-A	chrXII:708169-708340	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR285W	YLR285W	NNT1	chrXII:707361-708147	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR286C	YLR286C	CTS1	chrXII:708449-710138	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR286W-A	YLR286W-A	YLR286W-A	chrXII:708449-710138	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR287C	YLR287C	YLR287C	chrXII:710992-712060	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR287C-A	YLR287C-A	RPS30A	chrXII:712538-713160	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR288C	YLR288C	MEC3	chrXII:713481-714906	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR289W	YLR289W	GUF1	chrXII:715090-717028	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR290C	YLR290C	YLR290C	chrXII:717146-717980	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR291C	YLR291C	GCD7	chrXII:718318-719464	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR292C	YLR292C	SEC72	chrXII:719790-720372	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR293C	YLR293C	GSP1	chrXII:720772-721432	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR294C	YLR294C	YLR294C	chrXII:721702-722375	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR295C	YLR295C	ATP14	chrXII:721702-722375	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR296W	YLR296W	YLR296W	chrXII:722979-723306	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR297W	YLR297W	YLR297W	chrXII:724045-724435	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR298C	YLR298C	YHC1	chrXII:724722-725418	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR299C-A	YLR299C-A	YLR299C-A	chrXII:726070-728053	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR299W	YLR299W	ECM38	chrXII:726070-728053	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR300W	YLR300W	EXG1	chrXII:728956-730303	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR301W	YLR301W	YLR301W	chrXII:730826-731561	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR302C	YLR302C	YLR302C	chrXII:732192-733878	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR303W	YLR303W	MET17	chrXII:732192-733878	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR304C	YLR304C	ACO1	chrXII:735213-737550	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR305C	YLR305C	STT4	chrXII:738162-743865	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR306W	YLR306W	UBC12	chrXII:744152-744853	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR307C-A	YLR307C-A	YLR307C-A	chrXII:746849-747113	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR307W	YLR307W	CDA1	chrXII:745621-746527	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR308W	YLR308W	CDA2	chrXII:747938-748877	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR309C	YLR309C	IMH1	chrXII:749035-751771	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR310C	YLR310C	CDC25	chrXII:752225-756995	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR311C	YLR311C	YLR311C	chrXII:757266-757614	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR312C	YLR312C	YLR312C	chrXII:757638-758835	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR312W-A	YLR312W-A	MRPL15	chrXII:759481-760243	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR313C	YLR313C	SPH1	chrXII:760356-762342	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR314C	YLR314C	CDC3	chrXII:762574-764137	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR315W	YLR315W	NKP2	chrXII:764807-766358	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR316C	YLR316C	TAD3	chrXII:764807-766358	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR317W	YLR317W	YLR317W	chrXII:764807-766358	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR318W	YLR318W	EST2	chrXII:766541-769196	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR319C	YLR319C	BUD6	chrXII:769317-771684	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR320W	YLR320W	MMS22	chrXII:771939-776304	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR321C	YLR321C	SFH1	chrXII:776583-777942	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR322W	YLR322W	VPS65	chrXII:776583-777942	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR323C	YLR323C	CWC24	chrXII:778172-778952	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR324W	YLR324W	PEX30	chrXII:779214-780786	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR325C	YLR325C	RPL38	chrXII:781142-781379	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR326W	YLR326W	YLR326W	chrXII:782173-782896	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR327C	YLR327C	TMA10	chrXII:783126-783387	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR328W	YLR328W	NMA1	chrXII:784912-786118	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR329W	YLR329W	REC102	chrXII:786441-787333	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR330W	YLR330W	CHS5	chrXII:787663-789679	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR331C	YLR331C	JIP3	chrXII:790668-791806	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR332W	YLR332W	MID2	chrXII:790668-791806	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR333C	YLR333C	RPS25B	chrXII:795572-795899	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR334C	YLR334C	YLR334C	chrXII:796697-797078	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR335W	YLR335W	NUP2	chrXII:797429-799592	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR336C	YLR336C	SGD1	chrXII:799696-802396	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR337C	YLR337C	VRP1	chrXII:802652-805203	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR338W	YLR338W	OPI9	chrXII:802652-805203	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR339C	YLR339C	YLR339C	chrXII:805783-806825	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR340W	YLR340W	RPP0	chrXII:805783-806825	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR341W	YLR341W	SPO77	chrXII:807384-808818	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR342W	YLR342W	FKS1	chrXII:809996-815627	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR342W-A	YLR342W-A	YLR342W-A	chrXII:815809-815983	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR343W	YLR343W	GAS2	chrXII:816093-817761	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR344W	YLR344W	RPL26A	chrXII:819311-820142	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR345W	YLR345W	YLR345W	chrXII:820510-822040	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR346C	YLR346C	YLR346C	chrXII:822286-822592	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR347C	YLR347C	KAP95	chrXII:823826-826412	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR347W-A	YLR347W-A	YLR347W-A	chrXII:823826-826412	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR348C	YLR348C	DIC1	chrXII:826975-828026	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR349W	YLR349W	YLR349W	chrXII:826975-828026	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR350W	YLR350W	ORM2	chrXII:828728-829379	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR351C	YLR351C	NIT3	chrXII:829487-830363	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR352W	YLR352W	YLR352W	chrXII:831114-833538	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR353W	YLR353W	BUD8	chrXII:834350-836162	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR354C	YLR354C	TAL1	chrXII:836348-837356	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR355C	YLR355C	ILV5	chrXII:838064-839252	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR356W	YLR356W	ATG33	chrXII:840319-840913	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR357W	YLR357W	RSC2	chrXII:841329-844049	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR358C	YLR358C	YLR358C	chrXII:841329-844049	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR359W	YLR359W	ADE13	chrXII:844280-845729	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR360W	YLR360W	VPS38	chrXII:846101-849123	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR361C	YLR361C	DCR2	chrXII:846101-849123	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR361C-A	YLR361C-A	YLR361C-A	chrXII:849381-849678	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR362W	YLR362W	STE11	chrXII:849864-852018	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR363C	YLR363C	NMD4	chrXII:852493-853150	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR363W-A	YLR363W-A	YLR363W-A	chrXII:853459-853717	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR364C-A	YLR364C-A	YLR364C-A	chrXII:855197-855842	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR364W	YLR364W	GRX8	chrXII:854060-854390	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR365W	YLR365W	YLR365W	chrXII:855197-855842	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR366W	YLR366W	YLR366W	chrXII:855197-855842	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR367W	YLR367W	RPS22B	chrXII:856440-857316	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR368W	YLR368W	MDM30	chrXII:857538-859335	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR369W	YLR369W	SSQ1	chrXII:859550-861524	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR370C	YLR370C	ARC18	chrXII:861716-862253	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR371W	YLR371W	ROM2	chrXII:862712-866783	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR372W	YLR372W	SUR4	chrXII:867352-868390	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR373C	YLR373C	VID22	chrXII:868660-871366	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR374C	YLR374C	YLR374C	chrXII:871451-872727	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR375W	YLR375W	STP3	chrXII:871451-872727	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR376C	YLR376C	PSY3	chrXII:872824-873553	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR377C	YLR377C	FBP1	chrXII:873744-874791	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR378C	YLR378C	SEC61	chrXII:875734-877295	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR379W	YLR379W	YLR379W	chrXII:875734-877295	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR380W	YLR380W	CSR1	chrXII:878281-879508	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR381W	YLR381W	CTF3	chrXII:879722-881924	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR382C	YLR382C	NAM2	chrXII:882066-884751	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR383W	YLR383W	SMC6	chrXII:885287-888632	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR384C	YLR384C	IKI3	chrXII:888850-892900	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR385C	YLR385C	SWC7	chrXII:892991-893390	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR386W	YLR386W	VAC14	chrXII:893627-896270	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR387C	YLR387C	REH1	chrXII:896373-897672	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR388W	YLR388W	RPS29A	chrXII:898650-898821	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR389C	YLR389C	STE23	chrXII:899576-902660	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR390W	YLR390W	ECM19	chrXII:903065-903404	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR390W-A	YLR390W-A	CCW14	chrXII:903723-904440	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR392C	YLR392C	ART10	chrXII:904748-906305	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR393W	YLR393W	ATP10	chrXII:907078-907918	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR394W	YLR394W	CST9	chrXII:907949-909398	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR395C	YLR395C	COX8	chrXII:909728-909965	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR396C	YLR396C	VPS33	chrXII:910234-912310	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR397C	YLR397C	AFG2	chrXII:912549-914892	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR398C	YLR398C	SKI2	chrXII:915155-919019	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR399C	YLR399C	BDF1	chrXII:919535-921596	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR399W-A	YLR399W-A	YLR399W-A	chrXII:919535-921596	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR400W	YLR400W	YLR400W	chrXII:922062-924448	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR401C	YLR401C	DUS3	chrXII:922062-924448	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR402W	YLR402W	YLR402W	chrXII:924563-925079	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR403W	YLR403W	SFP1	chrXII:925566-927618	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR404W	YLR404W	FLD1	chrXII:928741-929599	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR405W	YLR405W	DUS4	chrXII:929787-930891	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR406C	YLR406C	RPL31B	chrXII:931063-931754	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR406C-A	YLR406C-A	YLR406C-A	chrXII:932204-932354	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR407W	YLR407W	YLR407W	chrXII:932965-933655	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR408C	YLR408C	YLR408C	chrXII:933882-934251	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR409C	YLR409C	UTP21	chrXII:934411-937231	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR410W	YLR410W	VIP1	chrXII:937538-940979	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR410W-A	YLR410W-A	YLR410W-A	chrXII:941480-946794	Batch	Chem	LOWDATA	0	0	0	0	1	1	no
YLR410W-B	YLR410W-B	YLR410W-B	chrXII:941480-946794	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR411W	YLR411W	CTR3	chrXII:947250-947976	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR412C-A	YLR412C-A	YLR412C-A	chrXII:950263-950470	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR412W	YLR412W	BER1	chrXII:948365-949190	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR413W	YLR413W	YLR413W	chrXII:951152-953180	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR414C	YLR414C	PUN1	chrXII:953349-954141	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR415C	YLR415C	YLR415C	chrXII:954255-954886	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR416C	YLR416C	YLR416C	chrXII:954255-954886	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR417W	YLR417W	VPS36	chrXII:955006-956707	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR418C	YLR418C	CDC73	chrXII:956910-958092	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR419W	YLR419W	YLR419W	chrXII:958424-962732	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR420W	YLR420W	URA4	chrXII:963781-964876	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR421C	YLR421C	RPN13	chrXII:965086-965557	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR422W	YLR422W	YLR422W	chrXII:965893-971692	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR423C	YLR423C	ATG17	chrXII:971913-973167	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR424W	YLR424W	SPP382	chrXII:973391-975518	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR425W	YLR425W	TUS1	chrXII:982890-986814	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR426W	YLR426W	YLR426W	chrXII:987058-988110	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR427W	YLR427W	MAG2	chrXII:988424-990437	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR428C	YLR428C	YLR428C	chrXII:990613-992729	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR429W	YLR429W	CRN1	chrXII:990613-992729	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR430W	YLR430W	SEN1	chrXII:993430-1000126	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR431C	YLR431C	ATG23	chrXII:1000338-1001700	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR432W	YLR432W	IMD3	chrXII:1002553-1004125	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR433C	YLR433C	CNA1	chrXII:1004343-1006005	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR434C	YLR434C	YLR434C	chrXII:1006021-1006992	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR435W	YLR435W	TSR2	chrXII:1006021-1006992	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR436C	YLR436C	ECM30	chrXII:1007417-1011242	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR437C	YLR437C	DIF1	chrXII:1011618-1012020	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR437C-A	YLR437C-A	YLR437C-A	chrXII:1012455-1013772	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR438C-A	YLR438C-A	LSM3	chrXII:1013905-1014175	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR438W	YLR438W	CAR2	chrXII:1012455-1013772	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR439W	YLR439W	MRPL4	chrXII:1014487-1015447	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR440C	YLR440C	SEC39	chrXII:1015564-1017694	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR441C	YLR441C	RPS1A	chrXII:1018137-1018905	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR442C	YLR442C	SIR3	chrXII:1019311-1022248	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR443W	YLR443W	ECM7	chrXII:1022621-1023985	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR444C	YLR444C	YLR444C	chrXII:1022621-1023985	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR445W	YLR445W	YLR445W	chrXII:1024185-1024834	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR446W	YLR446W	YLR446W	chrXII:1025210-1026512	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR447C	YLR447C	VMA6	chrXII:1026852-1027890	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR448W	YLR448W	RPL6B	chrXII:1028849-1029764	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR449W	YLR449W	FPR4	chrXII:1030829-1032008	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR450W	YLR450W	HMG2	chrXII:1032623-1035761	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR451W	YLR451W	LEU3	chrXII:1036089-1038750	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR452C	YLR452C	SST2	chrXII:1039267-1041364	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR453C	YLR453C	RIF2	chrXII:1041796-1042984	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR454W	YLR454W	FMP27	chrXII:1043995-1051882	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR455W	YLR455W	YLR455W	chrXII:1053626-1054541	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR456W	YLR456W	YLR456W	chrXII:1055067-1055682	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR457C	YLR457C	NBP1	chrXII:1055809-1056833	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR458W	YLR458W	YLR458W	chrXII:1055809-1056833	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR459W	YLR459W	GAB1	chrXII:1057331-1058516	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YLR460C	YLR460C	YLR460C	chrXII:1059754-1060885	Batch	Chem	NOTEST	0	0	0	0	1	1	no
